YEAR,MONTH,DAY,PRECIPITATION,MAX TEMP,MIN TEMP,MEAN TEMP,YES/NO,FLORIDA CITY
1974,3,17,0.0,81.0,59.0,70.0,NO,North Miami Beach
1974,3,18,0.0,78.0,40.0,59.0,NO,Golf
1974,3,19,0.0,88.0,50.0,69.0,NO,Daytona Beach Shores
1974,3,20,0.0,88.0,54.0,71.0,NO,Maitland
1974,3,21,0.0,90.0,58.0,74.0,NO,Wausau
1974,3,22,0.15,84.0,61.0,72.5,NO,Wellington
1974,3,23,0.15,86.0,57.0,71.5,NO,Sweetwater
1974,3,24,2.0,87.0,63.0,75.0,NO,LaCrosse
1974,3,25,0.0,91.0,64.0,77.5,NO,Tarpon Springs
1974,3,26,0.5,86.0,64.0,75.0,NO,Plant City
1974,3,27,0.0,83.0,67.0,75.0,NO,Fort Meade
1974,3,28,0.0,90.0,65.0,77.5,NO,Lawtey
1974,3,29,0.0,87.0,64.0,75.5,NO,Lynn Haven
1974,3,30,0.0,89.0,66.0,77.5,NO,Lake Hamilton
1974,3,31,0.0,92.0,65.0,78.5,NO,Edgewater
1974,4,1,0.0,94.0,54.0,74.0,NO,Bushnell
1974,4,2,0.0,90.0,67.0,78.5,NO,Yankeetown
1974,4,3,0.0,90.0,63.0,76.5,NO,Bartow
1974,4,4,0.0,91.0,65.0,78.0,NO,Century
1974,4,5,0.4,82.0,69.0,75.5,NO,Biscayne Park
1974,4,6,0.06,75.0,49.0,62.0,NO,Horseshoe Beach
1974,4,7,0.0,79.0,43.0,61.0,NO,Lake Butler
1974,4,8,0.0,85.0,50.0,67.5,NO,Tampa
1974,4,9,0.0,81.0,68.0,74.5,NO,Miami
1974,4,10,0.0,77.0,46.0,61.5,NO,Bascom
1974,4,11,0.0,77.0,62.0,69.5,NO,DeBary
1974,4,12,0.0,85.0,67.0,76.0,NO,Davenport
1974,4,13,0.0,82.0,68.0,75.0,NO,Hialeah Gardens
1974,4,14,0.0,85.0,67.0,76.0,NO,Doral
1974,4,15,0.0,88.0,69.0,78.5,NO,Mascotte
1974,4,16,0.0,90.0,63.0,76.5,NO,Redington Shores
1974,4,17,0.08,83.0,64.0,73.5,NO,Titusville
1974,4,18,0.0,75.0,55.0,65.0,NO,Hillsboro Beach
1974,4,19,0.0,75.0,50.0,62.5,NO,Gulf Breeze
1974,4,20,0.0,80.0,50.0,65.0,NO,Dania Beach
1974,4,21,0.0,81.0,64.0,72.5,NO,Palm Beach
1974,4,22,0.0,88.0,65.0,76.5,NO,Oakland
1974,4,23,0.0,85.0,60.0,72.5,NO,Opa-locka
1974,4,24,0.0,84.0,62.0,73.0,NO,South Miami
1974,4,25,0.0,80.0,62.0,71.0,NO,Callaway
1974,4,26,0.0,85.0,53.0,69.0,NO,Branford
1974,4,27,0.0,78.0,52.0,65.0,NO,Wauchula
1974,4,28,0.0,79.0,63.0,71.0,NO,Williston
1974,4,29,0.0,80.0,55.0,67.5,NO,Kenneth City
1974,4,30,0.0,82.0,54.0,68.0,NO,Winter Springs
1974,5,1,0.0,85.0,59.0,72.0,NO,Lake Buena Vista
1974,5,2,0.0,88.0,58.0,73.0,NO,Gulf Stream
1974,5,3,0.0,89.0,60.0,74.5,NO,Clermont
1974,5,4,0.0,90.0,61.0,75.5,NO,Lake Park
1974,5,5,0.0,90.0,62.0,76.0,NO,Homestead
1974,5,6,0.0,91.0,64.0,77.5,NO,Jasper
1974,5,7,0.15,91.0,60.0,75.5,NO,Coral Springs
1974,5,8,0.05,85.0,63.0,74.0,NO,Neptune Beach
1974,5,9,0.0,87.0,62.0,74.5,NO,Lake Mary
1974,5,10,0.0,86.0,60.0,73.0,NO,Minneola
1974,5,11,0.0,89.0,64.0,76.5,NO,Marco Island
1974,5,12,0.0,86.0,72.0,79.0,NO,Trenton
1974,5,13,2.07,89.0,70.0,79.5,NO,Belle Isle
1974,5,14,0.0,90.0,67.0,78.5,NO,Royal Palm Beach
1974,5,15,0.02,86.0,66.0,76.0,NO,Golden Beach
1974,5,16,0.56,92.0,68.0,80.0,NO,Belleair
1974,5,17,0.57,90.0,70.0,80.0,NO,Ebro
1974,5,18,0.0,90.0,65.0,77.5,NO,Brooksville
1974,5,19,0.0,85.0,71.0,78.0,NO,Eustis
1974,5,20,0.0,89.0,70.0,79.5,NO,Pembroke Park
1974,5,21,0.0,89.0,70.0,79.5,NO,Pembroke Pines
1974,5,22,0.0,91.0,71.0,81.0,NO,Chiefland
1974,5,23,0.0,88.0,71.0,79.5,NO,Treasure Island
1974,5,24,0.3,91.0,69.0,80.0,NO,St. Pete Beach
1974,5,25,0.04,91.0,70.0,80.5,NO,Lake Wales
1974,5,26,0.0,93.0,69.0,81.0,NO,Palatka
1974,5,27,0.0,88.0,68.0,78.0,NO,McIntosh
1974,5,28,0.0,87.0,67.0,77.0,NO,Sunny Isles Beach
1974,5,29,0.0,90.0,69.0,79.5,NO,Greensboro
1974,5,30,0.0,88.0,69.0,78.5,NO,Bal Harbour
1974,5,31,0.15,89.0,70.0,79.5,NO,Chattahoochee
1974,6,1,0.0,93.0,67.0,80.0,NO,Miami Lakes
1974,6,2,0.0,95.0,70.0,82.5,NO,Cocoa Beach
1974,6,3,0.01,88.0,68.0,78.0,NO,Juno Beach
1974,6,4,1.32,88.0,69.0,78.5,NO,Plantation
1974,6,5,0.0,90.0,70.0,80.0,NO,Indian River Shores
1974,6,6,0.27,89.0,71.0,80.0,NO,Lake Alfred
1974,6,7,0.0,92.0,70.0,81.0,NO,Florida City
1974,6,8,0.0,92.0,65.0,78.5,NO,Baldwin
1974,6,9,0.0,90.0,72.0,81.0,NO,Monticello
1974,6,10,0.05,90.0,72.0,81.0,NO,Cinco Bayou
1974,6,11,0.03,91.0,68.0,79.5,NO,Melbourne Beach
1974,6,12,0.21,92.0,67.0,79.5,NO,Reddick
1974,6,13,0.0,91.0,69.0,80.0,NO,Valparaiso
1974,6,14,0.0,91.0,68.0,79.5,NO,Indian Shores
1974,6,15,0.44,88.0,68.0,78.0,NO,Ponce Inlet
1974,6,16,0.48,84.0,67.0,75.5,NO,Sarasota
1974,6,17,0.0,87.0,67.0,77.0,NO,Kissimmee
1974,6,18,0.0,92.0,69.0,80.5,NO,New Smyrna Beach
1974,6,19,0.0,91.0,70.0,80.5,NO,Sea Ranch Lakes
1974,6,20,0.0,90.0,71.0,80.5,NO,Belleair Beach
1974,6,21,0.0,89.0,71.0,80.0,NO,Lake Helen
1974,6,22,0.0,89.0,67.0,78.0,NO,Riviera Beach
1974,6,23,0.0,92.0,71.0,81.5,NO,Manalapan
1974,6,24,0.0,93.0,72.0,82.5,NO,Micanopy
1974,6,25,0.75,76.0,71.0,73.5,NO,Zolfo Springs
1974,6,26,0.59,86.0,71.0,78.5,NO,St. Petersburg
1974,6,27,1.22,88.0,69.0,78.5,NO,Melbourne
1974,6,28,1.87,78.0,71.0,74.5,NO,Niceville
1974,6,29,1.88,81.0,69.0,75.0,NO,Indialantic
1974,6,30,0.0,88.0,69.0,78.5,NO,Carrabelle
1974,7,1,0.03,87.0,70.0,78.5,NO,Hypoluxo
1974,7,2,0.14,86.0,69.0,77.5,NO,Atlantic Beach
1974,7,3,0.89,77.0,70.0,73.5,NO,Sopchoppy
1974,7,4,0.85,87.0,67.0,77.0,NO,Fernandina Beach
1974,7,5,0.12,85.0,68.0,76.5,NO,Edgewood
1974,7,6,0.02,88.0,68.0,78.0,NO,Starke
1974,7,7,0.16,90.0,70.0,80.0,NO,Bonita Springs
1974,7,8,0.37,90.0,71.0,80.5,NO,Bristol
1974,7,9,0.02,90.0,70.0,80.0,NO,Pierson
1974,7,10,0.0,91.0,70.0,80.5,NO,Shalimar
1974,7,11,0.0,91.0,72.0,81.5,NO,Deerfield Beach
1974,7,12,0.96,94.0,73.0,83.5,NO,Destin
1974,7,13,0.0,91.0,70.0,80.5,NO,Briny Breezes
1974,7,14,0.0,86.0,72.0,79.0,NO,Pensacola
1974,7,15,0.0,88.0,67.0,77.5,NO,Chipley
1974,7,16,0.0,89.0,69.0,79.0,NO,Bronson
1974,7,17,0.0,91.0,70.0,80.5,NO,Palm Bay
1974,7,18,0.0,90.0,68.0,79.0,NO,Jupiter
1974,7,19,0.0,85.0,68.0,76.5,NO,Miami Beach
1974,7,20,0.0,91.0,70.0,80.5,NO,Beverly Beach
1974,7,21,0.45,95.0,71.0,83.0,NO,Haverhill
1974,7,22,0.92,88.0,70.0,79.0,NO,Zephyrhills
1974,7,23,0.0,89.0,69.0,79.0,NO,Cottondale
1974,7,24,0.0,88.0,69.0,78.5,NO,Aventura
1974,7,25,0.59,90.0,72.0,81.0,NO,Belleair Shore
1974,7,26,0.41,93.0,70.0,81.5,NO,DeFuniak Springs
1974,7,27,0.1,89.0,69.0,79.0,NO,Gretna
1974,7,28,0.6,91.0,73.0,82.0,NO,Davie
1974,7,29,2.6,90.0,73.0,81.5,NO,Key Biscayne
1974,7,30,0.11,90.0,71.0,80.5,NO,North Port
1974,7,31,0.38,87.0,71.0,79.0,NO,Dundee
1974,8,1,0.17,86.0,70.0,78.0,NO,North Bay Village
1974,8,2,0.0,90.0,68.0,79.0,NO,Holmes Beach
1974,8,3,0.3,90.0,69.0,79.5,NO,Sneads
1974,8,4,0.2,86.0,71.0,78.5,NO,Oldsmar
1974,8,5,1.85,88.0,68.0,78.0,NO,Madison
1974,8,6,0.2,92.0,70.0,81.0,NO,Springfield
1974,8,7,0.0,88.0,70.0,79.0,NO,Cross City
1974,8,8,0.0,88.0,75.0,81.5,NO,Fort White
1974,8,9,0.0,90.0,70.0,80.0,NO,Westlake
1974,8,10,0.31,90.0,72.0,81.0,NO,Waldo
1974,8,11,0.01,90.0,70.0,80.0,NO,Tequesta
1974,8,12,0.05,90.0,73.0,81.5,NO,Graceville
1974,8,13,0.0,87.0,71.0,79.0,NO,Keystone Heights
1974,8,14,0.0,88.0,70.0,79.0,NO,Bradenton
1974,8,15,0.0,89.0,70.0,79.5,NO,Mangonia Park
1974,8,16,1.65,92.0,73.0,82.5,NO,Belleair Bluffs
1974,8,17,1.42,95.0,71.0,83.0,NO,Palm Springs
1974,8,18,1.85,90.0,71.0,80.5,NO,Safety Harbor
1974,8,19,0.03,94.0,70.0,82.0,NO,St. Augustine
1974,8,20,0.0,91.0,70.0,80.5,NO,Sunrise
1974,8,21,0.47,89.0,70.0,79.5,NO,Marathon
1974,8,22,0.0,89.0,71.0,80.0,NO,Jacksonville Beach
1974,8,23,0.0,89.0,72.0,80.5,NO,Palmetto
1974,8,24,0.0,88.0,73.0,80.5,NO,Weston
1974,8,25,0.05,91.0,73.0,82.0,NO,Naples
1974,8,26,0.28,91.0,74.0,82.5,NO,Ocean Ridge
1974,8,27,0.0,90.0,73.0,81.5,NO,Miami Shores
1974,8,28,0.01,90.0,72.0,81.0,NO,Highland Beach
1974,8,29,0.0,90.0,71.0,80.5,NO,Mary Esther
1974,8,30,0.0,91.0,70.0,80.5,NO,High Springs
1974,8,31,0.0,92.0,70.0,81.0,NO,Crystal River
1974,9,1,0.0,90.0,76.0,83.0,NO,Bunnell
1974,9,2,0.0,91.0,77.0,84.0,NO,El Portal
1974,9,3,0.16,93.0,72.0,82.5,NO,Cutler Bay
1974,9,4,1.5,91.0,70.0,80.5,NO,Madeira Beach
1974,9,5,0.24,90.0,70.0,80.0,NO,Surfside
1974,9,6,0.0,90.0,71.0,80.5,NO,Port Orange
1974,9,7,0.0,91.0,72.0,81.5,NO,Medley
1974,9,8,1.57,92.0,73.0,82.5,NO,Wildwood
1974,9,9,0.05,89.0,71.0,80.0,NO,Jupiter Island
1974,9,10,0.0,90.0,73.0,81.5,NO,Cape Coral
1974,9,11,0.0,89.0,74.0,81.5,NO,Lake Clarke Shores
1974,9,12,0.24,89.0,75.0,82.0,NO,Loxahatchee Groves
1974,9,13,0.0,88.0,74.0,81.0,NO,Lady Lake
1974,9,14,0.06,91.0,74.0,82.5,NO,Indiantown
1974,9,15,0.0,90.0,72.0,81.0,NO,North Miami
1974,9,16,0.0,90.0,74.0,82.0,NO,Jay
1974,9,17,0.0,89.0,74.0,81.5,NO,Greenville
1974,9,18,0.0,90.0,73.0,81.5,NO,Inverness
1974,9,19,0.0,91.0,72.0,81.5,NO,Altha
1974,9,20,0.0,90.0,71.0,80.5,NO,Inglis
1974,9,21,0.0,90.0,72.0,81.0,NO,Orlando
1974,9,22,0.0,90.0,72.0,81.0,NO,Polk City
1974,9,23,1.73,90.0,73.0,81.5,NO,Lazy Lake
1974,9,24,2.15,87.0,73.0,80.0,NO,Altamonte Springs
1974,9,25,0.26,85.0,73.0,79.0,NO,Delray Beach
1974,9,26,0.0,91.0,73.0,82.0,NO,West Park
1974,9,27,0.05,87.0,73.0,80.0,NO,Lauderdale Lakes
1974,9,28,0.56,91.0,73.0,82.0,NO,Live Oak
1974,9,29,0.0,92.0,72.0,82.0,NO,Wilton Manors
1974,9,30,0.0,92.0,74.0,83.0,NO,St. Cloud
1974,10,1,0.0,85.0,66.0,75.5,NO,Daytona Beach
1974,10,2,0.0,83.0,65.0,74.0,NO,Otter Creek
1974,10,3,0.12,83.0,66.0,74.5,NO,Frostproof
1974,10,4,0.0,77.0,66.0,71.5,NO,Sewall's Point
1974,10,5,0.0,78.0,67.0,72.5,NO,Caryville
1974,10,6,2.74,82.0,70.0,76.0,NO,Lighthouse Point
1974,10,7,0.22,76.0,75.0,75.5,NO,Anna Maria
1974,10,8,0.0,75.0,70.0,72.5,NO,Clewiston
1974,10,9,0.0,81.0,64.0,72.5,NO,Cooper City
1974,10,10,0.0,82.0,63.0,72.5,NO,North Palm Beach
1974,10,11,0.0,81.0,62.0,71.5,NO,Mount Dora
1974,10,12,0.0,83.0,64.0,73.5,NO,Interlachen
1974,10,13,0.0,83.0,64.0,73.5,NO,Arcadia
1974,10,14,0.0,84.0,67.0,75.5,NO,South Daytona
1974,10,15,0.0,83.0,67.0,75.0,NO,Cloud Lake
1974,10,16,0.1,86.0,67.0,76.5,NO,Alford
1974,10,17,0.02,89.0,67.0,78.0,NO,Gulfport
1974,10,18,0.0,78.0,60.0,69.0,NO,Montverde
1974,10,19,0.0,79.0,59.0,69.0,NO,Hialeah
1974,10,20,0.0,82.0,63.0,72.5,NO,Coleman
1974,10,21,0.0,76.0,69.0,72.5,NO,Palmetto Bay
1974,10,22,0.0,75.0,65.0,70.0,NO,West Melbourne
1974,10,23,0.0,75.0,63.0,69.0,NO,Bay Lake
1974,10,24,0.0,79.0,55.0,67.0,NO,Apopka
1974,10,25,0.0,78.0,56.0,67.0,NO,Malabar
1974,10,26,0.0,81.0,54.0,67.5,NO,Longwood
1974,10,27,0.0,81.62,62.84,72.26,NO,Parkland
1974,10,28,0.14,81.0,56.0,68.5,NO,Deltona
1974,10,29,0.1,82.0,57.0,69.5,NO,Winter Haven
1974,10,30,0.13,82.0,66.0,74.0,NO,Layton
1974,10,31,0.0,82.0,66.0,74.0,NO,Vero Beach
1974,11,1,0.02,82.0,60.0,71.0,NO,Newberry
1974,11,2,0.12,82.0,61.0,71.5,NO,Pompano Beach
1974,11,3,0.0,81.0,61.0,71.0,NO,Hilliard
1974,11,4,0.0,80.0,59.0,69.5,NO,Seminole
1974,11,5,0.0,83.0,59.0,71.0,NO,Dade City
1974,11,6,0.0,84.0,62.0,73.0,NO,Wewahitchka
1974,11,7,0.0,84.0,61.0,72.5,NO,Indian Harbour Beach
1974,11,8,0.8,75.0,58.0,66.5,NO,Crescent City
1974,11,9,0.13,74.0,57.0,65.5,NO,North Lauderdale
1974,11,10,0.0,72.0,57.0,64.5,NO,Bay Harbor Islands
1974,11,11,0.0,77.0,56.0,66.5,NO,Blountstown
1974,11,12,0.0,80.0,58.0,69.0,NO,Port St. Lucie
1974,11,13,0.0,73.0,45.0,59.0,NO,DeLand
1974,11,14,0.0,65.0,45.0,55.0,NO,Esto
1974,11,15,0.0,77.0,50.0,63.5,NO,Macclenny
1974,11,16,0.0,75.0,59.0,67.0,NO,Fellsmere
1974,11,17,0.0,81.0,60.0,70.5,NO,Melbourne Village
1974,11,18,0.0,83.0,64.0,73.5,NO,Laurel Hill
1974,11,19,0.0,86.0,61.0,73.5,NO,Miami Gardens
1974,11,20,0.02,82.0,62.0,72.0,NO,West Miami
1974,11,21,0.0,83.0,51.0,67.0,NO,St. Augustine Beach
1974,11,22,0.0,69.0,43.0,56.0,NO,Orchid
1974,11,23,0.0,71.0,44.0,57.5,NO,Pahokee
1974,11,24,0.0,78.0,54.0,66.0,NO,Umatilla
1974,11,25,0.0,79.0,53.0,66.0,NO,Cape Canaveral
1974,11,26,0.0,82.0,53.0,67.5,NO,Greenwood
1974,11,27,0.03,68.0,63.0,65.5,NO,Callahan
1974,11,28,0.0,69.0,50.0,59.5,NO,Green Cove Springs
1974,11,29,0.0,68.0,48.0,58.0,NO,White Springs
1974,11,30,0.08,72.0,52.0,62.0,NO,Satellite Beach
1974,12,1,0.0,75.0,57.0,66.0,NO,Lakeland
1974,12,2,0.0,62.0,34.0,48.0,NO,Lake Placid
1974,12,3,0.0,54.0,36.0,45.0,NO,Port St. Joe
1974,12,4,0.0,60.0,36.0,48.0,NO,Milton
1974,12,5,0.0,63.0,37.0,50.0,NO,Key West
1974,12,6,0.0,72.0,39.0,55.5,NO,Holly Hill
1974,12,7,0.0,74.0,45.0,59.5,NO,Groveland
1974,12,8,0.0,72.0,54.0,63.0,NO,Winter Garden
1974,12,9,0.0,73.0,45.0,59.0,NO,Ormond Beach
1974,12,10,0.0,60.0,39.0,49.5,NO,Indian Rocks Beach
1974,12,11,0.0,60.0,39.0,49.5,NO,Windermere
1974,12,12,0.08,71.0,49.0,60.0,NO,Moore Haven
1974,12,13,0.03,80.0,50.0,65.0,NO,Astatula
1974,12,14,0.36,69.0,58.0,63.5,NO,Fruitland Park
1974,12,15,0.26,70.0,60.0,65.0,NO,Fort Myers Beach
1974,12,16,1.37,72.0,64.0,68.0,NO,South Bay
1974,12,17,0.0,72.0,52.0,62.0,NO,Mexico Beach
1974,12,18,0.0,63.0,35.0,49.0,NO,North Redington Beach
1974,12,19,0.0,56.0,37.0,46.5,NO,St. Leo
1974,12,20,0.0,72.0,40.0,56.0,NO,Redington Beach
1974,12,21,0.0,81.0,57.0,69.0,NO,Port Richey
1974,12,22,0.0,70.0,51.0,60.5,NO,Quincy
1974,12,23,0.0,70.0,47.0,58.5,NO,Orange Park
1974,12,24,0.0,77.0,51.0,64.0,NO,Coral Gables
1974,12,25,0.0,77.0,57.0,67.0,NO,Miami Springs
1974,12,26,0.0,81.0,58.0,69.5,NO,Alachua
1974,12,27,0.08,75.0,61.0,68.0,NO,Oviedo
1974,12,28,0.0,75.0,61.0,68.0,NO,Clearwater
1974,12,29,0.0,78.0,59.0,68.5,NO,Indian Creek
1974,12,30,0.0,80.0,59.0,69.5,NO,Panama City
1974,12,31,0.0,79.0,57.0,68.0,NO,Jennings
1975,1,1,0.0,79.0,61.0,70.0,NO,Brooker
1975,1,2,0.0,82.0,60.0,71.0,NO,Fort Myers
1975,1,3,0.0,72.0,60.0,66.0,NO,Sanibel
1975,1,4,0.02,75.0,60.0,67.5,NO,Campbellton
1975,1,5,0.02,82.0,55.0,68.5,NO,Fanning Springs
1975,1,6,0.0,69.0,62.0,65.5,NO,Midway
1975,1,7,0.0,74.0,47.0,60.5,NO,Temple Terrace
1975,1,8,0.0,69.0,50.0,59.5,NO,Cedar Key
1975,1,9,0.02,78.0,55.0,66.5,NO,Ponce de Leon
1975,1,10,0.0,83.0,56.0,69.5,NO,Punta Gorda
1975,1,11,0.0,80.0,62.0,71.0,NO,Parker
1975,1,12,0.0,85.0,66.0,75.5,NO,Tallahassee
1975,1,13,0.15,83.0,68.0,75.5,NO,Rockledge
1975,1,14,0.35,69.0,34.0,51.5,NO,Paxton
1975,1,15,0.0,54.0,34.0,44.0,NO,Hawthorne
1975,1,16,0.0,67.0,34.0,50.5,NO,Greenacres
1975,1,17,0.0,73.0,42.0,57.5,NO,Palm Beach Gardens
1975,1,18,0.0,68.0,50.0,59.0,NO,Islamorada
1975,1,19,0.0,81.0,54.0,67.5,NO,St. Marks
1975,1,20,0.0,82.0,63.0,72.5,NO,Tavares
1975,1,21,0.02,79.0,40.0,59.5,NO,New Port Richey
1975,1,22,0.0,67.0,40.0,53.5,NO,Everglades City
1975,1,23,0.0,75.0,61.0,68.0,NO,Jacksonville
1975,1,24,0.0,80.0,61.0,70.5,NO,South Pasadena
1975,1,25,0.0,85.0,62.0,73.5,NO,Sebastian
1975,1,26,0.31,84.0,51.0,67.5,NO,Fort Lauderdale
1975,1,27,0.0,77.0,44.0,60.5,NO,St. Lucie Village
1975,1,28,0.0,77.0,44.0,60.5,NO,Highland Park
1975,1,29,0.0,80.0,52.0,66.0,NO,Grant-Valkaria
1975,1,30,0.0,81.0,57.0,69.0,NO,Fort Pierce
1975,1,31,0.0,81.0,58.0,69.5,NO,Margate
1975,2,1,0.0,82.0,57.0,69.5,NO,Apalachicola
1975,2,2,0.0,83.0,57.0,70.0,NO,Eatonville
1975,2,3,0.0,82.0,58.0,70.0,NO,Flagler Beach
1975,2,4,0.0,76.0,59.0,67.5,NO,Howey-in-the-Hills
1975,2,5,0.0,83.0,60.0,71.5,NO,Stuart
1975,2,6,0.1,83.0,60.0,71.5,NO,Boca Raton
1975,2,7,0.0,80.0,56.0,68.0,NO,Boynton Beach
1975,2,8,0.0,61.0,42.0,51.5,NO,Noma
1975,2,9,0.0,67.0,44.0,55.5,NO,Jacob City
1975,2,10,0.16,77.0,49.0,63.0,NO,Oakland Park
1975,2,11,0.0,70.0,55.0,62.5,NO,Lauderhill
1975,2,12,0.22,76.0,56.0,66.0,NO,Leesburg
1975,2,13,0.0,82.0,57.0,69.5,NO,Pinellas Park
1975,2,14,0.0,76.0,47.0,61.5,NO,Miramar
1975,2,15,0.0,81.62,62.84,72.26,NO,Welaka
1975,2,16,0.0,81.62,62.84,72.26,NO,Largo
1975,2,17,0.0,81.0,64.0,72.5,NO,Auburndale
1975,2,18,0.0,87.0,65.0,76.0,NO,Lee
1975,2,19,0.0,86.0,64.0,75.0,NO,Center Hill
1975,2,20,0.04,87.0,64.0,75.5,NO,Marianna
1975,2,21,0.04,78.0,62.0,70.0,NO,Penney Farms
1975,2,22,0.0,77.0,63.0,70.0,NO,LaBelle
1975,2,23,0.0,83.0,61.0,72.0,NO,Webster
1975,2,24,0.26,85.0,69.0,77.0,NO,Mayo
1975,2,25,0.0,80.0,47.0,63.5,NO,Virginia Gardens
1975,2,26,0.0,68.0,40.0,54.0,NO,Glen St. Mary
1975,2,27,0.0,71.0,42.0,56.5,NO,Southwest Ranches
1975,2,28,0.0,79.0,46.0,62.5,NO,Grand Ridge
1975,2,29,0.15,81.62,62.84,72.26,NO,Ocean Breeze
1975,3,1,0.0,77.0,46.0,61.5,NO,Avon Park
1975,3,2,0.0,71.0,51.0,61.0,NO,Oak Hill
1975,3,3,0.0,69.0,39.0,54.0,NO,Haines City
1975,3,4,0.0,58.0,38.0,48.0,NO,Vernon
1975,3,5,0.65,64.0,38.0,51.0,NO,Bonifay
1975,3,6,0.04,67.0,45.0,56.0,NO,Bell
1975,3,7,0.0,75.0,47.0,61.0,NO,Bradenton Beach
1975,3,8,0.0,81.0,46.0,63.5,NO,Palm Shores
1975,3,9,0.0,80.0,43.0,61.5,NO,Atlantis
1975,3,10,0.0,68.0,45.0,56.5,NO,Bowling Green
1975,3,11,0.0,83.0,56.0,69.5,NO,Malone
1975,3,12,0.0,83.0,58.0,70.5,NO,Sanford
1975,3,13,0.0,87.0,53.0,70.0,NO,Eagle Lake
1975,3,14,0.0,88.0,68.0,78.0,NO,Estero
1975,3,15,0.0,84.0,46.0,65.0,NO,Hampton
1975,3,16,0.0,71.0,52.0,61.5,NO,Perry
1975,3,17,0.0,88.0,65.0,76.5,NO,Dunedin
1975,3,18,0.0,75.0,65.0,70.0,NO,Pinecrest
1975,3,19,1.5,78.0,64.0,71.0,NO,Ocoee
1975,3,20,0.0,78.0,52.0,65.0,NO,Lake City
1975,3,21,0.0,78.0,44.0,61.0,NO,Venice
1975,3,22,0.0,79.0,45.0,62.0,NO,Casselberry
1975,3,23,0.0,83.0,56.0,69.5,NO,Crestview
1975,3,24,0.0,88.0,66.0,77.0,NO,Worthington Springs
1975,3,25,0.0,89.0,68.0,78.5,NO,Belle Glade
1975,3,26,0.0,81.0,52.0,66.5,NO,Belleview
1975,3,27,0.0,75.0,54.0,64.5,NO,Sebring
1975,3,28,0.0,78.0,62.0,70.0,NO,Palm Coast
1975,3,29,0.0,79.0,65.0,72.0,NO,Mulberry
1975,3,30,0.01,82.0,66.0,74.0,NO,Hallandale Beach
1975,3,31,0.0,90.0,70.0,80.0,NO,Hollywood
1975,4,1,0.0,79.0,64.0,71.5,NO,Marineland
1975,4,2,0.0,90.0,62.0,76.0,NO,Coconut Creek
1975,4,3,0.0,92.0,62.0,77.0,NO,Lauderdale-by-the-Sea
1975,4,4,0.0,90.0,45.0,67.5,NO,Pomona Park
1975,4,5,0.0,72.0,45.0,58.5,NO,Lake Worth Beach
1975,4,6,0.0,75.0,50.0,62.5,NO,South Palm Beach
1975,4,7,0.0,74.0,40.0,57.0,NO,Gainesville
1975,4,8,0.0,80.0,40.0,60.0,NO,Lantana
1975,4,9,0.0,84.0,60.0,72.0,NO,Raiford
1975,4,10,0.0,89.0,64.0,76.5,NO,Key Colony Beach
1975,4,11,0.0,89.0,66.0,77.5,NO,Jupiter Inlet Colony
1975,4,12,2.84,81.0,63.0,72.0,NO,Palm Beach Shores
1975,4,13,0.0,75.0,54.0,64.5,NO,Winter Park
1975,4,14,0.0,78.0,66.0,72.0,NO,Freeport
1975,4,15,0.19,83.0,69.0,76.0,NO,Ocala
1975,4,16,0.0,81.0,55.0,68.0,NO,Dunnellon
1975,4,17,0.0,71.0,47.0,59.0,NO,Orange City
1975,4,18,0.0,80.0,48.0,64.0,NO,Okeechobee
1975,4,19,0.0,83.0,59.0,71.0,NO,Longboat Key
1975,4,20,0.0,91.0,54.0,72.5,NO,West Palm Beach
1975,4,21,0.0,90.0,64.0,77.0,NO,Westville
1975,4,22,0.0,78.0,63.0,70.5,NO,Tamarac
1975,4,23,0.0,81.0,67.0,74.0,NO,Havana
1975,4,24,0.0,80.0,62.0,71.0,NO,Fort Walton Beach
1975,4,25,0.0,83.0,58.0,70.5,NO,Panama City Beach
1975,4,26,0.0,87.0,59.0,73.0,NO,Cocoa
1975,4,27,0.0,88.0,65.0,76.5,NO,Glen Ridge
1975,4,28,0.0,86.0,63.0,74.5,NO,Archer
1975,4,29,0.08,92.0,63.0,77.5,NO,San Antonio
1975,4,30,0.0,93.0,67.0,80.0,NO,North Miami Beach
1975,5,1,0.03,90.0,65.0,77.5,NO,Golf
1975,5,2,0.0,89.0,66.0,77.5,NO,Daytona Beach Shores
1975,5,3,0.0,92.0,68.0,80.0,NO,Maitland
1975,5,4,0.0,89.0,65.0,77.0,NO,Wausau
1975,5,5,0.0,90.0,64.0,77.0,NO,Wellington
1975,5,6,0.11,88.0,62.0,75.0,NO,Sweetwater
1975,5,7,0.0,85.0,63.0,74.0,NO,LaCrosse
1975,5,8,0.0,89.0,64.0,76.5,NO,Tarpon Springs
1975,5,9,0.22,93.0,67.0,80.0,NO,Plant City
1975,5,10,2.62,94.0,67.0,80.5,NO,Fort Meade
1975,5,11,0.0,87.0,66.0,76.5,NO,Lawtey
1975,5,12,0.03,84.0,64.0,74.0,NO,Lynn Haven
1975,5,13,0.05,85.0,64.0,74.5,NO,Lake Hamilton
1975,5,14,0.3,88.0,66.0,77.0,NO,Edgewater
1975,5,15,1.42,86.0,67.0,76.5,NO,Bushnell
1975,5,16,0.09,87.0,67.0,77.0,NO,Yankeetown
