YEAR,MONTH,DAY,PRECIPITATION,MAX TEMP,MIN TEMP,MEAN TEMP
1986,4,19,0,73,57,65
1986,4,20,0,72,67,69.5
1986,4,21,0,83,53,68
1986,4,22,0,90,55,72.5
1986,4,23,0,82,51,66.5
1986,4,24,0,69,52,60.5
1986,4,25,0,84,47,65.5
1986,4,26,0,80,51,65.5
1986,4,27,0,88,64,76
1986,4,28,0,89,51,70
1986,4,29,0,89,53,71
1986,4,30,0,89,57,73
1986,5,1,0,88,59,73.5
1986,5,2,0,87,59,73
1986,5,3,0,92,65,78.5
1986,5,4,0,83,63,73
1986,5,5,0,82,70,76
1986,5,6,0,82,67,74.5
1986,5,7,0,91,68,79.5
1986,5,8,0,86,62,74
1986,5,9,0,88,65,76.5
1986,5,10,0.2,84,68,76
1986,5,11,0,78,68,73
1986,5,12,0,92,62,77
1986,5,13,0,86,58,72
1986,5,14,0,82,62,72
1986,5,15,0,84,66,75
1986,5,16,0,84,69,76.5
1986,5,17,0,84,73,78.5
1986,5,18,0,84,69,76.5
1986,5,19,0,86,64,75
1986,5,20,0,88,66,77
1986,5,21,0.25,90,61,75.5
1986,5,22,0.15,89,63,76
1986,5,23,0,94,61,77.5
1986,5,24,0,92,65,78.5
1986,5,25,0,93,68,80.5
1986,5,26,0,86,62,74
1986,5,27,0,91,67,79
1986,5,28,0,86,75,80.5
1986,5,29,0,87,64,75.5
1986,5,30,0,88,64,76
1986,5,31,0,93,67,80
1986,6,1,0,94,69,81.5
1986,6,2,0,90,67,78.5
1986,6,3,0,93,73,83
1986,6,4,0,89,74,81.5
1986,6,5,0.07,94,71,82.5
1986,6,6,0.07,87,73,80
1986,6,7,0,87,70,78.5
1986,6,8,0.52,89,67,78
1986,6,9,0,96,71,83.5
1986,6,10,0,92,71,81.5
1986,6,11,0.22,92,72,82
1986,6,12,0.53,92,71,81.5
1986,6,13,0.09,89,72,80.5
1986,6,14,0.13,85,70,77.5
1986,6,15,1.18,89,71,80
1986,6,16,0.18,88,67,77.5
1986,6,17,0.42,87,69,78
1986,6,18,0.11,89,69,79
1986,6,19,0.06,87,71,79
1986,6,20,0.1,86,69,77.5
1986,6,21,0.46,83,69,76
1986,6,22,0,91,70,80.5
1986,6,23,0.85,87,67,77
1986,6,24,0,86,68,77
1986,6,25,0,87,69,78
1986,6,26,0,90,71,80.5
1986,6,27,0,91,71,81
1986,6,28,0,93,72,82.5
1986,6,29,0,94,70,82
1986,6,30,0,92,69,80.5
1986,7,1,0,93,70,81.5
1986,7,2,1.5,94,68,81
1986,7,3,0,94,71,82.5
1986,7,4,0.07,91,71,81
1986,7,5,0,88,69,78.5
1986,7,6,0.04,86,68,77
1986,7,7,0,91,67,79
1986,7,8,0,89,67,78
1986,7,9,0,91,72,81.5
1986,7,10,0,93,73,83
1986,7,11,0.06,97,73,85
1986,7,12,0.24,96,72,84
1986,7,13,0.29,92,67,79.5
1986,7,14,0,92,70,81
1986,7,15,0,93,74,83.5
1986,7,16,0,93,74,83.5
1986,7,17,0,95,74,84.5
1986,7,18,0,93,72,82.5
1986,7,19,0,95,72,83.5
1986,7,20,0,97,71,84
1986,7,21,0,98,76,87
1986,7,22,0,92,73,82.5
1986,7,23,0.43,82,70,76
1986,7,24,0,84,71,77.5
1986,7,25,0.22,91,71,81
1986,7,26,0.15,90,71,80.5
1986,7,27,0,91,72,81.5
1986,7,28,0.41,94,70,82
1986,7,29,1.92,91,71,81
1986,7,30,0,91,72,81.5
1986,7,31,0.33,96,72,84
1986,8,1,0.02,91,71,81
1986,8,2,0,100,71,85.5
1986,8,3,0.2,96,71,83.5
1986,8,4,1.09,94,70,82
1986,8,5,0.03,94,70,82
1986,8,6,0.21,91,70,80.5
1986,8,7,0,92,70,81
1986,8,8,0,92,72,82
1986,8,9,0,92,73,82.5
1986,8,10,0.11,92,73,82.5
1986,8,11,0.1,92,72,82
1986,8,12,0.04,94,73,83.5
1986,8,13,0.45,88,71,79.5
1986,8,14,1.4,90,69,79.5
1986,8,15,0.02,92,71,81.5
1986,8,16,0.07,90,72,81
1986,8,17,0,91,71,81
1986,8,18,2.3,93,69,81
1986,8,19,0.03,90,73,81.5
1986,8,20,0,93,74,83.5
1986,8,21,0.17,88,70,79
1986,8,22,0,89,72,80.5
1986,8,23,0,95,76,85.5
1986,8,24,0,87,74,80.5
1986,8,25,0,93,72,82.5
1986,8,26,0,94,74,84
1986,8,27,0,92,73,82.5
1986,8,28,0,92,73,82.5
1986,8,29,2.11,94,69,81.5
1986,8,30,0.07,92,74,83
1986,8,31,0,92,72,82
1986,9,1,0,92,70,81
1986,9,2,0,88,74,81
1986,9,3,0,88,73,80.5
1986,9,4,0.04,88,73,80.5
1986,9,5,0.05,89,74,81.5
1986,9,6,0.55,92,74,83
1986,9,7,0,92,72,82
1986,9,8,0.02,90,70,80
1986,9,9,0.25,90,74,82
1986,9,10,0.12,88,69,78.5
1986,9,11,0,87,73,80
1986,9,12,0,91,73,82
1986,9,13,0,92,73,82.5
1986,9,14,0,94,73,83.5
1986,9,15,0.15,94,72,83
1986,9,16,0,88,71,79.5
1986,9,17,0,90,72,81
1986,9,18,0.07,88,75,81.5
1986,9,19,0.56,84,72,78
1986,9,20,0,88,74,81
1986,9,21,0,90,72,81
1986,9,22,0,86,70,78
1986,9,23,0,89,69,79
1986,9,24,0,88,69,78.5
1986,9,25,0,90,71,80.5
1986,9,26,0,94,72,83
1986,9,27,0,92,72,82
1986,9,28,0,90,74,82
1986,9,29,0,90,73,81.5
1986,9,30,0,89,73,81
1986,10,1,0,94,74,84
1986,10,2,0,91,72,81.5
1986,10,3,0,90,71,80.5
1986,10,4,0,90,71,80.5
1986,10,5,0,92,71,81.5
1986,10,6,0,94,71,82.5
1986,10,7,0.11,90,72,81
1986,10,8,0.03,86,70,78
1986,10,9,0,89,70,79.5
1986,10,10,0,89,70,79.5
1986,10,11,0,91,70,80.5
1986,10,12,0,89,71,80
1986,10,13,0,88,71,79.5
1986,10,14,0,91,71,81
1986,10,15,0,91,71,81
1986,10,16,0.26,87,68,77.5
1986,10,17,0,80,58,69
1986,10,18,0,79,58,68.5
1986,10,19,0,81,61,71
1986,10,20,0,79,59,69
1986,10,21,0,79,57,68
1986,10,22,0,79,58,68.5
1986,10,23,0,79,62,70.5
1986,10,24,0,84,63,73.5
1986,10,25,0,85,65,75
1986,10,26,0,86,50,68
1986,10,27,0.07,89,67,78
1986,10,28,0.09,75,65,70
1986,10,29,0.07,81,66,73.5
1986,10,30,0.64,77,70,73.5
1986,10,31,0,83,70,76.5
1986,11,1,0,86,53,69.5
1986,11,2,2.01,-99.9,52,-99.9
1986,11,3,0,79,52,65.5
1986,11,4,0,80,65,72.5
1986,11,5,0,83,65,74
1986,11,6,0,86,65,75.5
1986,11,7,0,87,68,77.5
1986,11,8,0.3,85,-99.9,-99.9
1986,11,9,0,86,-99.9,-99.9
1986,11,10,0.06,91,69,80
1986,11,11,0,86,69,77.5
1986,11,12,0.11,83,70,76.5
1986,11,13,0,86,69,77.5
1986,11,14,0,85,65,75
1986,11,15,0,80,46,63
1986,11,16,0,82,40,61
1986,11,17,0,82,59,70.5
1986,11,18,0,87,65,76
1986,11,19,0,87,71,79
1986,11,20,0.11,85,67,76
1986,11,21,0,86,66,76
1986,11,22,0,73,-99.9,-99.9
1986,11,23,0,81,53,67
1986,11,24,0,83,56,69.5
1986,11,25,0.02,86,67,76.5
1986,11,26,0,85,66,75.5
1986,11,27,0,85,68,76.5
1986,11,28,0,87,67,77
1986,11,29,0.3,82,50,66
1986,11,30,1.4,83,50,66.5
1986,12,1,0.17,72,69,70.5
1986,12,2,0.29,85,63,74
1986,12,3,0,84,58,71
1986,12,4,0,70,50,60
1986,12,5,0,65,49,57
1986,12,6,0,71,58,64.5
1986,12,7,0,71,62,66.5
1986,12,8,0,83,64,73.5
1986,12,9,0.02,85,62,73.5
1986,12,10,0,81,64,72.5
1986,12,11,0,84,64,74
1986,12,12,0.12,86,65,75.5
1986,12,13,0.6,85,55,70
1986,12,14,0,68,53,60.5
1986,12,15,0.05,78,54,66
1986,12,16,0,79,62,70.5
1986,12,17,0,73,58,65.5
1986,12,18,0,72,56,64
1986,12,19,0,81,52,66.5
1986,12,20,0,71,57,64
1986,12,21,0,81,54,67.5
1986,12,22,0,70,54,62
1986,12,23,0.59,72,59,65.5
1986,12,24,1.71,73,61,67
1986,12,25,0.04,80,56,68
1986,12,26,0,71,53,62
1986,12,27,0,64,55,59.5
1986,12,28,0.11,64,54,59
1986,12,29,0,66,54,60
1986,12,30,0,75,54,64.5
1986,12,31,0,65,54,59.5
1987,1,1,1.3,69,55,62
1987,1,2,0,64,42,53
1987,1,3,0,55,43,49
1987,1,4,0,59,46,52.5
1987,1,5,0.35,65,44,54.5
1987,1,6,0,61,51,56
1987,1,7,0,64,53,58.5
1987,1,8,0,71,54,62.5
1987,1,9,0,69,51,60
1987,1,10,0,66,51,58.5
1987,1,11,0,80,52,66
1987,1,12,0,58,34,46
1987,1,13,0,61,34,47.5
1987,1,14,0,61,42,51.5
1987,1,15,0,76,46,61
1987,1,16,0,82,55,68.5
1987,1,17,0,86,59,72.5
1987,1,18,0,78,61,69.5
1987,1,19,0,84,66,75
1987,1,20,0.04,85,59,72
1987,1,21,0,67,57,62
1987,1,22,0.01,57,39,48
1987,1,23,0.21,59,40,49.5
1987,1,24,0,52,34,43
1987,1,25,0,58,36,47
1987,1,26,0.14,79,55,67
1987,1,27,0,63,35,49
1987,1,28,0,52,33,42.5
1987,1,29,0.02,67,38,52.5
1987,1,30,0,71,43,57
1987,1,31,0,78,43,60.5
1987,2,1,0,72,42,57
1987,2,2,0,80,42,61
1987,2,3,0,73,54,63.5
1987,2,4,0.03,66,54,60
1987,2,5,0.29,69,64,66.5
1987,2,6,0.4,72,63,67.5
1987,2,7,0.56,66,51,58.5
1987,2,8,0,70,46,58
1987,2,9,0,57,38,47.5
1987,2,10,0,59,39,49
1987,2,11,0,66,46,56
1987,2,12,0,72,47,59.5
1987,2,13,0,76,46,61
1987,2,14,0,72,47,59.5
1987,2,15,0.09,77,48,62.5
1987,2,16,0.2,79,50,64.5
1987,2,17,0,64,50,57
1987,2,18,0.22,64,53,58.5
1987,2,19,0,63,55,59
1987,2,20,0.35,65,57,61
1987,2,21,0.23,64,53,58.5
1987,2,22,0.06,-99.9,59,-99.9
1987,2,23,0,63,51,57
1987,2,24,0.09,75,60,67.5
1987,2,25,0,68,59,63.5
1987,2,26,0,77,59,68
1987,2,27,0,85,57,71
1987,2,28,0,85,51,68
1987,2,29,-99.99,-99.9,-99.9,-99.9
1987,3,1,0.48,74,55,64.5
1987,3,2,0,62,51,56.5
1987,3,3,0,70,51,60.5
1987,3,4,0,70,59,64.5
1987,3,5,0,69,59,64
1987,3,6,1.26,72,43,57.5
1987,3,7,0,74,64,69
1987,3,8,0,81,59,70
1987,3,9,0,78,55,66.5
1987,3,10,0,74,56,65
1987,3,11,0,76,50,63
1987,3,12,0,63,48,55.5
1987,3,13,0,62,43,52.5
1987,3,14,0,58,43,50.5
1987,3,15,0,65,48,56.5
1987,3,16,0,75,52,63.5
1987,3,17,0,79,54,66.5
1987,3,18,0,80,59,69.5
1987,3,19,0.2,76,65,70.5
1987,3,20,0,81,56,68.5
1987,3,21,0,70,52,61
1987,3,22,0,76,53,64.5
1987,3,23,0,79,56,67.5
1987,3,24,0.05,74,64,69
1987,3,25,0.03,75,66,70.5
1987,3,26,0,79,69,74
1987,3,27,1.14,74,65,69.5
1987,3,28,0.93,79,62,70.5
1987,3,29,0.76,83,64,73.5
1987,3,30,0.72,71,66,68.5
1987,3,31,2.2,70,53,61.5
1987,4,1,0,59,41,50
1987,4,2,0,58,42,50
1987,4,3,0,70,48,59
1987,4,4,0,77,42,59.5
1987,4,5,0,60,38,49
1987,4,6,0,66,41,53.5
1987,4,7,0,74,45,59.5
1987,4,8,0,73,51,62
1987,4,9,0,73,51,62
1987,4,10,0,77,52,64.5
1987,4,11,0,81,54,67.5
1987,4,12,0,80,52,66
1987,4,13,0,84,55,69.5
1987,4,14,0,85,59,72
1987,4,15,0.15,86,57,71.5
1987,4,16,0,80,59,69.5
1987,4,17,0,76,57,66.5
1987,4,18,0.02,78,54,66
1987,4,19,0,74,54,64
1987,4,20,0,76,59,67.5
1987,4,21,0,85,63,74
1987,4,22,0,86,62,74
1987,4,23,0,86,65,75.5
1987,4,24,0,86,65,75.5
1987,4,25,0,90,58,74
1987,4,26,0,85,64,74.5
1987,4,27,0,73,59,66
1987,4,28,0,76,55,65.5
1987,4,29,0,82,58,70
1987,4,30,0,81,57,69
1987,5,1,0,88,58,73
1987,5,2,0,89,55,72
1987,5,3,0,87,58,72.5
1987,5,4,0,88,65,76.5
1987,5,5,0,89,65,77
1987,5,6,0,89,65,77
1987,5,7,0.07,85,66,75.5
1987,5,8,0,84,66,75
1987,5,9,0.05,84,66,75
1987,5,10,0.12,89,71,80
1987,5,11,0.13,81,70,75.5
1987,5,12,0,86,69,77.5
1987,5,13,0,78,58,68
1987,5,14,0.74,90,71,80.5
1987,5,15,0,89,67,78
1987,5,16,0,85,73,79
1987,5,17,0,87,73,80
1987,5,18,0.08,87,71,79
1987,5,19,0,86,67,76.5
1987,5,20,0.12,88,68,78
1987,5,21,0,90,70,80
1987,5,22,0,88,70,79
1987,5,23,0,85,72,78.5
1987,5,24,0,87,76,81.5
1987,5,25,0,88,74,81
1987,5,26,0.11,86,72,79
1987,5,27,0,86,73,79.5
1987,5,28,0.15,88,71,79.5
1987,5,29,0.02,86,72,79
1987,5,30,0,84,71,77.5
1987,5,31,0,87,73,80
1987,6,1,0,89,73,81
1987,6,2,0,91,73,82
1987,6,3,0,90,70,80
1987,6,4,0,91,72,81.5
1987,6,5,0.57,93,71,82
1987,6,6,0,86,70,78
1987,6,7,0,84,73,78.5
1987,6,8,0,85,73,79
1987,6,9,0,86,74,80
1987,6,10,0,87,73,80
1987,6,11,0.21,84,73,78.5
1987,6,12,0,89,76,82.5
1987,6,13,0,90,72,81
1987,6,14,0,90,72,81
1987,6,15,0,92,71,81.5
1987,6,16,0,90,74,82
1987,6,17,0,92,73,82.5
1987,6,18,0,91,71,81
1987,6,19,0,91,71,81
1987,6,20,0,94,75,84.5
1987,6,21,0,91,71,81
1987,6,22,0.02,90,71,80.5
1987,6,23,0,95,74,84.5
1987,6,24,1.35,94,72,83
1987,6,25,0,90,72,81
1987,6,26,0.68,92,66,79
1987,6,27,1.15,85,64,74.5
1987,6,28,0.75,87,64,75.5
1987,6,29,0,86,70,78
1987,6,30,0,87,72,79.5
1987,7,1,0,88,75,81.5
1987,7,2,0,86,72,79
1987,7,3,0.15,89,73,81
1987,7,4,0,92,73,82.5
1987,7,5,0,92,73,82.5
1987,7,6,0,91,73,82
1987,7,7,0,92,74,83
1987,7,8,0,92,75,83.5
1987,7,9,0,93,76,84.5
1987,7,10,0,93,75,84
1987,7,11,0,93,74,83.5
1987,7,12,0,96,74,85
1987,7,13,0,96,74,85
1987,7,14,0.3,98,72,85
1987,7,15,0.15,92,72,82
1987,7,16,0.62,89,71,80
1987,7,17,0,85,70,77.5
1987,7,18,0.92,87,71,79
1987,7,19,0.18,92,72,82
1987,7,20,0,86,74,80
1987,7,21,0,87,71,79
1987,7,22,0,87,71,79
1987,7,23,0,92,70,81
1987,7,24,0,89,70,79.5
1987,7,25,0,90,71,80.5
1987,7,26,0,90,73,81.5
1987,7,27,0,91,73,82
1987,7,28,1.07,95,71,83
1987,7,29,0.43,91,71,81
1987,7,30,1.23,90,71,80.5
1987,7,31,1.25,92,72,82
1987,8,1,0,90,70,80
1987,8,2,0,89,70,79.5
1987,8,3,0.06,91,69,80
1987,8,4,0,92,71,81.5
1987,8,5,0,94,74,84
1987,8,6,0,93,72,82.5
1987,8,7,0,96,70,83
1987,8,8,0,95,71,83
1987,8,9,0,94,74,84
1987,8,10,0,92,72,82
1987,8,11,0,94,70,82
1987,8,12,0,93,73,83
1987,8,13,0.48,88,71,79.5
1987,8,14,0,90,70,80
1987,8,15,0,93,71,82
1987,8,16,0,94,71,82.5
1987,8,17,0,94,71,82.5
1987,8,18,0,98,72,85
1987,8,19,0,97,71,84
1987,8,20,0,92,72,82
1987,8,21,0.1,96,75,85.5
1987,8,22,0.9,86,71,78.5
1987,8,23,0,88,69,78.5
1987,8,24,0,90,71,80.5
1987,8,25,0,90,77,83.5
1987,8,26,0,90,74,82
1987,8,27,0,87,73,80
1987,8,28,0,90,70,80
1987,8,29,0.11,90,70,80
1987,8,30,0,90,72,81
1987,8,31,0,89,72,80.5
1987,9,1,0,91,72,81.5
1987,9,2,1.5,90,73,81.5
1987,9,3,0.45,87,72,79.5
1987,9,4,1.25,93,73,83
1987,9,5,2.1,87,70,78.5
1987,9,6,0,87,70,78.5
1987,9,7,0,91,70,80.5
1987,9,8,1.06,90,71,80.5
1987,9,9,0.55,89,69,79
1987,9,10,0,88,73,80.5
1987,9,11,0.4,88,70,79
1987,9,12,2.25,90,71,80.5
1987,9,13,0.5,89,68,78.5
1987,9,14,0,87,71,79
1987,9,15,0,88,69,78.5
1987,9,16,0,88,72,80
1987,9,17,0,89,71,80
1987,9,18,0,90,70,80
1987,9,19,0.03,90,71,80.5
1987,9,20,0.2,94,71,82.5
1987,9,21,0,84,72,78
1987,9,22,0,85,71,78
1987,9,23,0,82,70,76
1987,9,24,0,82,63,72.5
1987,9,25,0,86,63,74.5
1987,9,26,0,85,68,76.5
1987,9,27,0,86,71,78.5
1987,9,28,0,87,70,78.5
1987,9,29,0,88,71,79.5
1987,9,30,1.05,79,68,73.5
1987,10,1,0.02,77,70,73.5
1987,10,2,0,80,65,72.5
1987,10,3,0,85,64,74.5
1987,10,4,0,83,63,73
1987,10,5,0,76,58,67
1987,10,6,0,86,58,72
1987,10,7,0,80,59,69.5
1987,10,8,0,73,60,66.5
1987,10,9,0.05,80,60,70
1987,10,10,0.15,78,60,69
1987,10,11,1.5,78,60,69
1987,10,12,1.15,71,60,65.5
1987,10,13,0,68,58,63
1987,10,14,0,69,55,62
1987,10,15,0.15,70,58,64
1987,10,16,0.05,78,60,69
1987,10,17,0.07,74,60,67
1987,10,18,0.04,74,58,66
1987,10,19,0,78,58,68
1987,10,20,0,81,58,69.5
1987,10,21,0,77,50,63.5
1987,10,22,0,73,52,62.5
1987,10,23,0,70,60,65
1987,10,24,0,80,62,71
1987,10,25,0,78,61,69.5
1987,10,26,0,84,62,73
1987,10,27,0,78,61,69.5
1987,10,28,0,67,49,58
1987,10,29,0,67,52,59.5
1987,10,30,0,72,58,65
1987,10,31,0.2,74,59,66.5
1987,11,1,0.66,74,65,69.5
1987,11,2,0.8,74,69,71.5
1987,11,3,2.88,73,69,71
1987,11,4,0,82,64,73
1987,11,5,0,74,62,68
1987,11,6,0,75,65,70
1987,11,7,0,75,63,69
1987,11,8,0,76,64,70
1987,11,9,0.09,78,65,71.5
1987,11,10,0.13,80,64,72
1987,11,11,0,-99.9,-99.9,-99.9
1987,11,12,0,60,45,52.5
1987,11,13,0,68,48,58
1987,11,14,0,70,56,63
1987,11,15,0,76,57,66.5
1987,11,16,0,76,67,71.5
1987,11,17,1.02,77,67,72
1987,11,18,0,72,66,69
1987,11,19,0.66,74,53,63.5
1987,11,20,0,75,44,59.5
1987,11,21,0,72,42,57
1987,11,22,0,69,42,55.5
1987,11,23,0.05,70,49,59.5
1987,11,24,0.05,71,61,66
1987,11,25,0.75,72,62,67
1987,11,26,1.3,73,62,67.5
1987,11,27,0,75,64,69.5
1987,11,28,0,70,60,65
1987,11,29,0,73,50,61.5
1987,11,30,0,66,51,58.5
1987,12,1,0,67,46,56.5
1987,12,2,0,60,43,51.5
1987,12,3,0,66,45,55.5
1987,12,4,0,70,40,55
1987,12,5,0,68,39,53.5
1987,12,6,0,64,39,51.5
1987,12,7,0,68,58,63
1987,12,8,0,72,63,67.5
1987,12,9,0,76,59,67.5
1987,12,10,0,77,58,67.5
1987,12,11,0,73,51,62
1987,12,12,0,74,60,67
1987,12,13,0,73,51,62
1987,12,14,0,74,60,67
1987,12,15,0.38,77,47,62
1987,12,16,0,70,33,51.5
1987,12,17,0,50,37,43.5
1987,12,18,0,50,42,46
1987,12,19,0,68,43,55.5
1987,12,20,0,77,50,63.5
1987,12,21,0,77,52,64.5
1987,12,22,0,77,55,66
1987,12,23,0,73,58,65.5
1987,12,24,0.03,74,60,67
1987,12,25,0,78,60,69
1987,12,26,0,78,48,63
1987,12,27,0,78,52,65
1987,12,28,0,78,52,65
1987,12,29,0,71,43,57
1987,12,30,0,61,43,52
1987,12,31,0,69,43,56
1988,1,1,0,76,50,63
1988,1,2,0.05,76,50,63
1988,1,3,0,74,55,64.5
1988,1,4,0,57,42,49.5
1988,1,5,0,54,46,50
1988,1,6,0,65,40,52.5
1988,1,7,0,69,44,56.5
1988,1,8,0,70,60,65
1988,1,9,0.7,65,46,55.5
1988,1,10,0.21,60,46,53
1988,1,11,0,49,38,43.5
1988,1,12,0,51,41,46
1988,1,13,0,71,48,59.5
1988,1,14,0,71,48,59.5
1988,1,15,0,64,49,56.5
1988,1,16,0,65,50,57.5
1988,1,17,0,66,50,58
1988,1,18,0,62,54,58
1988,1,19,0,77,54,65.5
1988,1,20,0,78,54,66
1988,1,21,0.8,77,45,61
1988,1,22,0,65,40,52.5
1988,1,23,0,60,40,50
1988,1,24,1.1,60,45,52.5
1988,1,25,0.22,62,35,48.5
1988,1,26,0,52,33,42.5
1988,1,27,0,51,35,43
1988,1,28,0,50,36,43
1988,1,29,0.05,65,38,51.5
1988,1,30,0,68,50,59
1988,1,31,0,72,41,56.5
1988,2,1,0,75,56,65.5
1988,2,2,0,76,57,66.5
1988,2,3,0.01,77,55,66
1988,2,4,0,79,57,68
1988,2,5,0.07,58,47,52.5
1988,2,6,0.27,55,40,47.5
1988,2,7,0.4,59,40,49.5
1988,2,8,0.15,56,39,47.5
1988,2,9,0,59,39,49
1988,2,10,0.3,62,42,52
1988,2,11,0.04,60,50,55
1988,2,12,0,62,34,48
1988,2,13,0,59,37,48
1988,2,14,0,67,36,51.5
1988,2,15,0.26,73,39,56
1988,2,16,0,57,38,47.5
1988,2,17,0,59,42,50.5
1988,2,18,0,73,41,57
1988,2,19,0,84,63,73.5
1988,2,20,0.2,86,50,68
1988,2,21,0.14,84,41,62.5
1988,2,22,0,61,44,52.5
1988,2,23,0,67,44,55.5
1988,2,24,0,63,40,51.5
1988,2,25,0,-99.9,40,-99.9
1988,2,26,0,52,37,44.5
1988,2,27,0,70,40,55
1988,2,28,0,68,37,52.5
1988,2,29,0,66,43,54.5
1988,3,1,0,71,50,60.5
1988,3,2,0,77,51,64
1988,3,3,0,78,52,65
1988,3,4,0.3,82,60,71
1988,3,5,1,72,59,65.5
1988,3,6,0.06,66,51,58.5
1988,3,7,0,78,53,65.5
1988,3,8,0.02,76,61,68.5
1988,3,9,0.94,81,61,71
1988,3,10,0,66,46,56
1988,3,11,0,72,47,59.5
1988,3,12,1.1,79,39,59
1988,3,13,0.8,80,49,64.5
1988,3,14,0,68,-99.9,-99.9
1988,3,15,0,55,38,46.5
1988,3,16,0,56,38,47
1988,3,17,0,63,42,52.5
1988,3,18,1.6,72,39,55.5
1988,3,19,0.1,65,46,55.5
1988,3,20,0,65,46,55.5
1988,3,21,0,70,44,57
1988,3,22,0,83,45,64
1988,3,23,0,75,47,61
1988,3,24,0,78,64,71
1988,3,25,0,78,58,68
1988,3,26,0.46,83,61,72
1988,3,27,0,85,62,73.5
1988,3,28,0,82,64,73
1988,3,29,0,79,64,71.5
1988,3,30,0,82,65,73.5
1988,3,31,0,89,68,78.5
1988,4,1,0,84,66,75
1988,4,2,0,82,65,73.5
1988,4,3,0,80,65,72.5
1988,4,4,0,83,64,73.5
1988,4,5,0,79,55,67
1988,4,6,0,86,56,71
1988,4,7,0,87,54,70.5
1988,4,8,0,85,55,70
1988,4,9,0,85,55,70
1988,4,10,0.79,87,55,71
1988,4,11,0.04,78,52,65
1988,4,12,0.15,-99.9,44,-99.9
1988,4,13,0,68,42,55
1988,4,14,0,76,51,63.5
1988,4,15,0,80,54,67
1988,4,16,0,84,57,70.5
1988,4,17,0,82,52,67
1988,4,18,0,86,56,71
1988,4,19,1.17,78,53,65.5
1988,4,20,0,77,58,67.5
1988,4,21,0,83,55,69
1988,4,22,0,91,58,74.5
1988,4,23,0,90,68,79
1988,4,24,0,90,68,79
1988,4,25,0,83,66,74.5
1988,4,26,0.02,87,65,76
1988,4,27,0,83,63,73
1988,4,28,0,87,58,72.5
1988,4,29,0,81,55,68
1988,4,30,1.56,74,57,65.5
1988,5,1,1.88,71,65,68
1988,5,2,0,74,63,68.5
1988,5,3,0,76,58,67
1988,5,4,0,82,60,71
1988,5,5,0,82,58,70
1988,5,6,0,82,58,70
1988,5,7,0,80,58,69
1988,5,8,0,81,57,69
1988,5,9,0,82,56,69
1988,5,10,0,83,60,71.5
1988,5,11,0.09,83,60,71.5
1988,5,12,0,83,65,74
1988,5,13,0.17,80,61,70.5
1988,5,14,0.34,86,63,74.5
1988,5,15,0,78,62,70
1988,5,16,0,86,63,74.5
1988,5,17,0,83,64,73.5
1988,5,18,0,89,66,77.5
1988,5,19,0,86,67,76.5
1988,5,20,0,88,68,78
1988,5,21,0,89,70,79.5
1988,5,22,0,91,67,79
1988,5,23,0,92,67,79.5
1988,5,24,1.75,91,63,77
1988,5,25,0,85,55,70
1988,5,26,0.18,80,67,73.5
1988,5,27,0,85,68,76.5
1988,5,28,0,80,60,70
1988,5,29,0,83,56,69.5
1988,5,30,0,81,70,75.5
1988,5,31,0,82,72,77
1988,6,1,0,81,64,72.5
1988,6,2,0,85,63,74
1988,6,3,0,92,64,78
1988,6,4,0,81,65,73
1988,6,5,0.78,83,64,73.5
1988,6,6,0.26,86,68,77
1988,6,7,1.16,87,68,77.5
1988,6,8,0,86,69,77.5
1988,6,9,0,88,68,78
1988,6,10,0.3,86,72,79
1988,6,11,0,78,70,74
1988,6,12,0,80,71,75.5
1988,6,13,0.43,82,71,76.5
1988,6,14,1.1,79,72,75.5
1988,6,15,0,81,71,76
1988,6,16,0,85,69,77
1988,6,17,0,76,68,72
1988,6,18,0,84,69,76.5
1988,6,19,0,85,70,77.5
1988,6,20,0.02,81,71,76
1988,6,21,0,82,72,77
1988,6,22,0,88,74,81
1988,6,23,0,83,72,77.5
1988,6,24,0,90,73,81.5
1988,6,25,0,93,73,83
1988,6,26,0.14,91,72,81.5
1988,6,27,0,89,72,80.5
1988,6,28,0.32,87,72,79.5
1988,6,29,0,90,73,81.5
1988,6,30,0,92,73,82.5
1988,7,1,1.4,87,71,79
1988,7,2,0,86,70,78
1988,7,3,0.02,84,70,77
1988,7,4,0.02,84,70,77
1988,7,5,0.4,81,74,77.5
1988,7,6,0.04,81,74,77.5
1988,7,7,0,82,74,78
1988,7,8,0,86,74,80
1988,7,9,0,88,73,80.5
1988,7,10,0,88,73,80.5
1988,7,11,0,88,73,80.5
1988,7,12,0,92,74,83
1988,7,13,0.53,93,71,82
1988,7,14,1.23,86,71,78.5
1988,7,15,0,90,72,81
1988,7,16,0,91,74,82.5
1988,7,17,0.05,91,69,80
1988,7,18,0.07,96,71,83.5
1988,7,19,0.02,90,74,82
1988,7,20,0,88,71,79.5
1988,7,21,0.03,90,72,81
1988,7,22,0.03,90,74,82
1988,7,23,1.5,94,74,84
1988,7,24,1,88,69,78.5
1988,7,25,1.47,88,66,77
1988,7,26,0,90,67,78.5
1988,7,27,0,89,73,81
1988,7,28,0.3,91,76,83.5
1988,7,29,1.9,89,72,80.5
1988,7,30,0,89,70,79.5
1988,7,31,0,90,70,80
1988,8,1,0,90,72,81
1988,8,2,0,92,76,84
1988,8,3,0,93,75,84
